Ax Value,Column Header,Cell Value
79ed56ea,0584fa87,"consider examples of each option using my financial information, read a print brochure that describes the options in detail, talk with an expert about the options"
de0c4f72,0584fa87,consider examples of each option using my financial information
ad24ed52,0584fa87,consider examples of each option using my financial information
4aa55713,0584fa87,consider examples of each option using my financial information
2ad2d1b3,0584fa87,consider examples of each option using my financial information
f3cd7ac7,0584fa87,"consider examples of each option using my financial information, talk with an expert about the options"
e1eac1a6,0584fa87,consider examples of each option using my financial information
c4bd9c8e,0584fa87,consider examples of each option using my financial information
fecb7672,0584fa87,consider examples of each option using my financial information
6f89d67f,0584fa87,"consider examples of each option using my financial information, read a print brochure that describes the options in detail, use graphs showing different options for different time periods"
ecdb8404,0584fa87,"consider examples of each option using my financial information, use graphs showing different options for different time periods"
bfdcaba4,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions"
e9fba5a7,862f3e7d,listen to somebody explaining it and ask questions
98cc0fdb,862f3e7d,"listen to somebody explaining it and ask questions, read the instructions"
23fdcb4a,862f3e7d,"watch others play the game before joining in, use the diagrams that explain the various stages, moves and strategies in the game"
c79fc1b9,862f3e7d,"listen to somebody explaining it and ask questions, use the diagrams that explain the various stages, moves and strategies in the game, read the instructions"
2230aad8,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions, read the instructions"
0ab6e7b9,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions, use the diagrams that explain the various stages, moves and strategies in the game"
bafddefb,862f3e7d,"watch others play the game before joining in, read the instructions"
efe8f68a,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions, read the instructions"
e4e62737,862f3e7d,"use the diagrams that explain the various stages, moves and strategies in the game, read the instructions"
e2b67149,862f3e7d,"use the diagrams that explain the various stages, moves and strategies in the game"
feff967e,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions, use the diagrams that explain the various stages, moves and strategies in the game, read the instructions"
b6b100aa,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions, use the diagrams that explain the various stages, moves and strategies in the game"
fbbb7ddc,862f3e7d,consider examples of each option using my financial information; read a print brochure that describes the options in detail; talk with an expert about the options
2f82faa7,862f3e7d,consider examples of each option using my financial information; read a print brochure that describes the options in detail
8cff71af,862f3e7d,consider examples of each option using my financial information; read a print brochure that describes the options in detail; use graphs showing different options for different time periods; talk with an expert about the options
1dade73e,862f3e7d,consider examples of each option using my financial information; read a print brochure that describes the options in detail; talk with an expert about the options
bbedf160,862f3e7d,read a print brochure that describes the options in detail; use graphs showing different options for different time periods
dcac1c19,862f3e7d,talk with an expert about the options
510ad75d,862f3e7d,read a print brochure that describes the options in detail; use graphs showing different options for different time periods; talk with an expert about the options
d6e41cbc,862f3e7d,consider examples of each option using my financial information; read a print brochure that describes the options in detail
36e7d7bd,862f3e7d,consider examples of each option using my financial information; read a print brochure that describes the options in detail; use graphs showing different options for different time periods; talk with an expert about the options
fe3b0cdf,862f3e7d,consider examples of each option using my financial information; read a print brochure that describes the options in detail; talk with an expert about the options
41ec9ca1,862f3e7d,consider examples of each option using my financial information; read a print brochure that describes the options in detail; talk with an expert about the options
b5ad97f9,862f3e7d,consider examples of each option using my financial information; read a print brochure that describes the options in detail; use graphs showing different options for different time periods; talk with an expert about the options
4f5efc79,862f3e7d,read a print brochure that describes the options in detail
ab1d9e26,862f3e7d,read a print brochure that describes the options in detail
48ff37ec,862f3e7d,"consider examples of each option using my financial information, use graphs showing different options for different time periods"
47ccfe97,862f3e7d,"consider examples of each option using my financial information, use graphs showing different options for different time periods"
f45c3baf,862f3e7d,"consider examples of each option using my financial information, read a print brochure that describes the options in detail"
fa93c72d,862f3e7d,"read a print brochure that describes the options in detail, use graphs showing different options for different time periods"
4f1ed8ef,862f3e7d,"consider examples of each option using my financial information, read a print brochure that describes the options in detail"
5bebccde,862f3e7d,"consider examples of each option using my financial information, read a print brochure that describes the options in detail, talk with an expert about the options"
c5d7fbcf,862f3e7d,consider examples of each option using my financial information
5ddbee1d,862f3e7d,"consider examples of each option using my financial information, talk with an expert about the options"
9b52d2a2,862f3e7d,"consider examples of each option using my financial information, read a print brochure that describes the options in detail, talk with an expert about the options"
bb9cf771,862f3e7d,read a print brochure that describes the options in detail
b7c6bb38,862f3e7d,"consider examples of each option using my financial information, read a print brochure that describes the options in detail, use graphs showing different options for different time periods, talk with an expert about the options"
2ccb7075,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions, use the diagrams that explain the various stages, moves and strategies in the game"
dc323b52,862f3e7d,"use the diagrams that explain the various stages, moves and strategies in the game"
79ed56ea,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions, read the instructions"
de0c4f72,862f3e7d,"watch others play the game before joining in, read the instructions"
ad24ed52,862f3e7d,"listen to somebody explaining it and ask questions, use the diagrams that explain the various stages, moves and strategies in the game, read the instructions"
4aa55713,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions"
2ad2d1b3,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions, use the diagrams that explain the various stages, moves and strategies in the game, read the instructions"
f3cd7ac7,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions"
e1eac1a6,862f3e7d,"use the diagrams that explain the various stages, moves and strategies in the game"
c4bd9c8e,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions, read the instructions"
fecb7672,862f3e7d,"use the diagrams that explain the various stages, moves and strategies in the game"
6f89d67f,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions, use the diagrams that explain the various stages, moves and strategies in the game"
ecdb8404,862f3e7d,"watch others play the game before joining in, listen to somebody explaining it and ask questions"
bfdcaba4,d9571edc,"gave me something to read to explain what was wrong, described what was wrong"
e9fba5a7,d9571edc,used a plastic model to show me what was wrong
98cc0fdb,d9571edc,"described what was wrong, showed me a diagram of what was wrong"
23fdcb4a,d9571edc,"described what was wrong, showed me a diagram of what was wrong"
c79fc1b9,d9571edc,"gave me something to read to explain what was wrong, used a plastic model to show me what was wrong, described what was wrong, showed me a diagram of what was wrong"
2230aad8,d9571edc,"used a plastic model to show me what was wrong, described what was wrong, showed me a diagram of what was wrong"
0ab6e7b9,d9571edc,"gave me something to read to explain what was wrong, described what was wrong, showed me a diagram of what was wrong"
bafddefb,d9571edc,"gave me something to read to explain what was wrong, described what was wrong, showed me a diagram of what was wrong"
efe8f68a,d9571edc,"gave me something to read to explain what was wrong, used a plastic model to show me what was wrong, described what was wrong, showed me a diagram of what was wrong"
e4e62737,d9571edc,"gave me something to read to explain what was wrong, described what was wrong"
e2b67149,d9571edc,described what was wrong
feff967e,d9571edc,"gave me something to read to explain what was wrong, used a plastic model to show me what was wrong, described what was wrong, showed me a diagram of what was wrong"
b6b100aa,d9571edc,"gave me something to read to explain what was wrong, used a plastic model to show me what was wrong, described what was wrong, showed me a diagram of what was wrong"
fbbb7ddc,d9571edc,gave me something to read to explain what was wrong; used a plastic model to show me what was wrong; described what was wrong; showed me a diagram of what was wrong
2f82faa7,d9571edc,described what was wrong; showed me a diagram of what was wrong
8cff71af,d9571edc,gave me something to read to explain what was wrong; described what was wrong
1dade73e,d9571edc,gave me something to read to explain what was wrong; described what was wrong
bbedf160,d9571edc,gave me something to read to explain what was wrong; used a plastic model to show me what was wrong
dcac1c19,d9571edc,gave me something to read to explain what was wrong
510ad75d,d9571edc,gave me something to read to explain what was wrong; used a plastic model to show me what was wrong; described what was wrong
d6e41cbc,d9571edc,gave me something to read to explain what was wrong; described what was wrong; showed me a diagram of what was wrong
36e7d7bd,d9571edc,gave me something to read to explain what was wrong; described what was wrong; showed me a diagram of what was wrong
fe3b0cdf,d9571edc,gave me something to read to explain what was wrong; described what was wrong
41ec9ca1,d9571edc,used a plastic model to show me what was wrong; described what was wrong
b5ad97f9,d9571edc,gave me something to read to explain what was wrong; described what was wrong; showed me a diagram of what was wrong
4f5efc79,d9571edc,showed me a diagram of what was wrong
ab1d9e26,d9571edc,"gave me something to read to explain what was wrong, showed me a diagram of what was wrong"
48ff37ec,d9571edc,"gave me something to read to explain what was wrong, described what was wrong"
47ccfe97,d9571edc,"described what was wrong, showed me a diagram of what was wrong"
f45c3baf,d9571edc,described what was wrong
fa93c72d,d9571edc,"gave me something to read to explain what was wrong, used a plastic model to show me what was wrong"
4f1ed8ef,d9571edc,"described what was wrong, showed me a diagram of what was wrong"
5bebccde,d9571edc,"gave me something to read to explain what was wrong, described what was wrong"
c5d7fbcf,d9571edc,showed me a diagram of what was wrong
5ddbee1d,d9571edc,"gave me something to read to explain what was wrong, described what was wrong"
9b52d2a2,d9571edc,"described what was wrong, showed me a diagram of what was wrong"
bb9cf771,d9571edc,no answer
b7c6bb38,d9571edc,"gave me something to read to explain what was wrong, described what was wrong, showed me a diagram of what was wrong"
2ccb7075,d9571edc,"described what was wrong, showed me a diagram of what was wrong"
dc323b52,d9571edc,showed me a diagram of what was wrong
79ed56ea,d9571edc,"gave me something to read to explain what was wrong, described what was wrong, showed me a diagram of what was wrong"
de0c4f72,d9571edc,"gave me something to read to explain what was wrong, used a plastic model to show me what was wrong, described what was wrong"
ad24ed52,d9571edc,gave me something to read to explain what was wrong
4aa55713,d9571edc,"gave me something to read to explain what was wrong, showed me a diagram of what was wrong"
2ad2d1b3,d9571edc,"gave me something to read to explain what was wrong, used a plastic model to show me what was wrong, described what was wrong, showed me a diagram of what was wrong"
f3cd7ac7,d9571edc,"gave me something to read to explain what was wrong, described what was wrong"
e1eac1a6,d9571edc,described what was wrong
c4bd9c8e,d9571edc,"described what was wrong, showed me a diagram of what was wrong"
fecb7672,d9571edc,gave me something to read to explain what was wrong
6f89d67f,d9571edc,"gave me something to read to explain what was wrong, described what was wrong, showed me a diagram of what was wrong"
ecdb8404,d9571edc,"gave me something to read to explain what was wrong, showed me a diagram of what was wrong"
bfdcaba4,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program, follow the diagrams in a book"
e9fba5a7,cddd6aba,start using it and learn by trial and error
98cc0fdb,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program, start using it and learn by trial and error"
23fdcb4a,cddd6aba,"read the written instructions that came with the program, start using it and learn by trial and error"
c79fc1b9,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program"
2230aad8,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program"
0ab6e7b9,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program, start using it and learn by trial and error"
bafddefb,cddd6aba,"read the written instructions that came with the program, start using it and learn by trial and error"
efe8f68a,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program, start using it and learn by trial and error"
e4e62737,cddd6aba,"read the written instructions that came with the program, start using it and learn by trial and error, follow the diagrams in a book"
e2b67149,cddd6aba,read the written instructions that came with the program
feff967e,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program, follow the diagrams in a book"
b6b100aa,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program, start using it and learn by trial and error, follow the diagrams in a book"
fbbb7ddc,cddd6aba,read the written instructions that came with the program; talk with people who know about the program; follow the diagrams in a book
2f82faa7,cddd6aba,read the written instructions that came with the program
8cff71af,cddd6aba,read the written instructions that came with the program; talk with people who know about the program
1dade73e,cddd6aba,read the written instructions that came with the program; talk with people who know about the program
bbedf160,cddd6aba,read the written instructions that came with the program; start using it and learn by trial and error
dcac1c19,cddd6aba,talk with people who know about the program
510ad75d,cddd6aba,read the written instructions that came with the program; talk with people who know about the program; start using it and learn by trial and error; follow the diagrams in a book
d6e41cbc,cddd6aba,read the written instructions that came with the program; talk with people who know about the program
36e7d7bd,cddd6aba,read the written instructions that came with the program; talk with people who know about the program; start using it and learn by trial and error; follow the diagrams in a book
fe3b0cdf,cddd6aba,talk with people who know about the program; start using it and learn by trial and error
41ec9ca1,cddd6aba,talk with people who know about the program; start using it and learn by trial and error
b5ad97f9,cddd6aba,read the written instructions that came with the program; talk with people who know about the program
4f5efc79,cddd6aba,talk with people who know about the program
ab1d9e26,cddd6aba,talk with people who know about the program
48ff37ec,cddd6aba,"read the written instructions that came with the program, start using it and learn by trial and error, follow the diagrams in a book"
47ccfe97,cddd6aba,"talk with people who know about the program, follow the diagrams in a book"
f45c3baf,cddd6aba,start using it and learn by trial and error
fa93c72d,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program"
4f1ed8ef,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program"
5bebccde,cddd6aba,"read the written instructions that came with the program, start using it and learn by trial and error"
c5d7fbcf,cddd6aba,read the written instructions that came with the program
5ddbee1d,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program"
9b52d2a2,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program, follow the diagrams in a book"
bb9cf771,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program"
b7c6bb38,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program, follow the diagrams in a book"
2ccb7075,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program"
dc323b52,cddd6aba,talk with people who know about the program
79ed56ea,cddd6aba,"talk with people who know about the program, start using it and learn by trial and error"
de0c4f72,cddd6aba,"read the written instructions that came with the program, start using it and learn by trial and error"
ad24ed52,cddd6aba,"read the written instructions that came with the program, start using it and learn by trial and error"
4aa55713,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program, start using it and learn by trial and error"
2ad2d1b3,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program"
f3cd7ac7,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program"
e1eac1a6,cddd6aba,read the written instructions that came with the program
c4bd9c8e,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program, start using it and learn by trial and error"
fecb7672,cddd6aba,talk with people who know about the program
6f89d67f,cddd6aba,"read the written instructions that came with the program, talk with people who know about the program, follow the diagrams in a book"
ecdb8404,cddd6aba,start using it and learn by trial and error
bfdcaba4,941a8ad4,"videos showing how to do or make things, audio channels where I can listen to podcasts or interviews"
e9fba5a7,941a8ad4,audio channels where I can listen to podcasts or interviews
98cc0fdb,941a8ad4,"videos showing how to do or make things, interesting design and visual features, audio channels where I can listen to podcasts or interviews"
23fdcb4a,941a8ad4,"videos showing how to do or make things, interesting design and visual features, interesting written descriptions, lists and explanations"
c79fc1b9,941a8ad4,"videos showing how to do or make things, audio channels where I can listen to podcasts or interviews"
2230aad8,941a8ad4,"videos showing how to do or make things, interesting written descriptions, lists and explanations, audio channels where I can listen to podcasts or interviews"
0ab6e7b9,941a8ad4,"videos showing how to do or make things, interesting design and visual features, interesting written descriptions, lists and explanations, audio channels where I can listen to podcasts or interviews"
bafddefb,941a8ad4,"videos showing how to do or make things, audio channels where I can listen to podcasts or interviews"
efe8f68a,941a8ad4,"videos showing how to do or make things, interesting design and visual features"
e4e62737,941a8ad4,videos showing how to do or make things
e2b67149,941a8ad4,"interesting written descriptions, lists and explanations"
feff967e,941a8ad4,"videos showing how to do or make things, interesting design and visual features, interesting written descriptions, lists and explanations, audio channels where I can listen to podcasts or interviews"
b6b100aa,941a8ad4,"videos showing how to do or make things, interesting design and visual features, interesting written descriptions, lists and explanations, audio channels where I can listen to podcasts or interviews"
fbbb7ddc,941a8ad4,videos showing how to do or make things; interesting design and visual features; audio channels where I can listen to podcasts or interviews
2f82faa7,941a8ad4,"videos showing how to do or make things; interesting design and visual features; interesting written descriptions, lists and explanations"
8cff71af,941a8ad4,videos showing how to do or make things; interesting design and visual features
1dade73e,941a8ad4,videos showing how to do or make things; audio channels where I can listen to podcasts or interviews
bbedf160,941a8ad4,"interesting design and visual features; interesting written descriptions, lists and explanations"
dcac1c19,941a8ad4,videos showing how to do or make things
510ad75d,941a8ad4,"videos showing how to do or make things; interesting design and visual features; interesting written descriptions, lists and explanations"
d6e41cbc,941a8ad4,videos showing how to do or make things; interesting design and visual features
36e7d7bd,941a8ad4,videos showing how to do or make things; interesting design and visual features; audio channels where I can listen to podcasts or interviews
fe3b0cdf,941a8ad4,"interesting design and visual features; interesting written descriptions, lists and explanations; audio channels where I can listen to podcasts or interviews"
41ec9ca1,941a8ad4,videos showing how to do or make things; audio channels where I can listen to podcasts or interviews
b5ad97f9,941a8ad4,"videos showing how to do or make things; interesting design and visual features; interesting written descriptions, lists and explanations; audio channels where I can listen to podcasts or interviews"
4f5efc79,941a8ad4,interesting design and visual features
ab1d9e26,941a8ad4,videos showing how to do or make things
48ff37ec,941a8ad4,"videos showing how to do or make things, interesting written descriptions, lists and explanations"
47ccfe97,941a8ad4,"videos showing how to do or make things, interesting design and visual features, audio channels where I can listen to podcasts or interviews"
f45c3baf,941a8ad4,videos showing how to do or make things
fa93c72d,941a8ad4,"videos showing how to do or make things, audio channels where I can listen to podcasts or interviews"
4f1ed8ef,941a8ad4,"videos showing how to do or make things, audio channels where I can listen to podcasts or interviews"
5bebccde,941a8ad4,"videos showing how to do or make things, audio channels where I can listen to podcasts or interviews"
c5d7fbcf,941a8ad4,videos showing how to do or make things
5ddbee1d,941a8ad4,"interesting design and visual features, interesting written descriptions, lists and explanations"
9b52d2a2,941a8ad4,"videos showing how to do or make things, interesting written descriptions, lists and explanations, audio channels where I can listen to podcasts or interviews"
bb9cf771,941a8ad4,"interesting design and visual features, audio channels where I can listen to podcasts or interviews"
b7c6bb38,941a8ad4,"videos showing how to do or make things, interesting design and visual features, interesting written descriptions, lists and explanations"
2ccb7075,941a8ad4,"videos showing how to do or make things, interesting design and visual features, audio channels where I can listen to podcasts or interviews"
dc323b52,941a8ad4,"interesting written descriptions, lists and explanations"
79ed56ea,941a8ad4,"videos showing how to do or make things, audio channels where I can listen to podcasts or interviews"
de0c4f72,941a8ad4,"videos showing how to do or make things, interesting design and visual features, interesting written descriptions, lists and explanations"
ad24ed52,941a8ad4,"videos showing how to do or make things, interesting design and visual features"
4aa55713,941a8ad4,"videos showing how to do or make things, interesting written descriptions, lists and explanations"
2ad2d1b3,941a8ad4,"videos showing how to do or make things, interesting design and visual features"
f3cd7ac7,941a8ad4,"videos showing how to do or make things, interesting design and visual features, interesting written descriptions, lists and explanations"
e1eac1a6,941a8ad4,videos showing how to do or make things
c4bd9c8e,941a8ad4,"videos showing how to do or make things, interesting design and visual features, audio channels where I can listen to podcasts or interviews"
fecb7672,941a8ad4,audio channels where I can listen to podcasts or interviews
6f89d67f,941a8ad4,"videos showing how to do or make things, interesting written descriptions, lists and explanations"
ecdb8404,941a8ad4,interesting design and visual features
bfdcaba4,3f289672,"diagrams to show the project stages with charts of benefits and costs, a written report describing the main features of the project, examples where the project has been used successfully"
e9fba5a7,3f289672,an opportunity to discuss the project
98cc0fdb,3f289672,"diagrams to show the project stages with charts of benefits and costs, a written report describing the main features of the project, an opportunity to discuss the project, examples where the project has been used successfully"
23fdcb4a,3f289672,"diagrams to show the project stages with charts of benefits and costs, a written report describing the main features of the project, an opportunity to discuss the project, examples where the project has been used successfully"
c79fc1b9,3f289672,"diagrams to show the project stages with charts of benefits and costs, an opportunity to discuss the project, examples where the project has been used successfully"
2230aad8,3f289672,"diagrams to show the project stages with charts of benefits and costs, a written report describing the main features of the project, an opportunity to discuss the project"
0ab6e7b9,3f289672,"a written report describing the main features of the project, an opportunity to discuss the project, examples where the project has been used successfully"
bafddefb,3f289672,"a written report describing the main features of the project, examples where the project has been used successfully"
efe8f68a,3f289672,"a written report describing the main features of the project, an opportunity to discuss the project"
e4e62737,3f289672,"diagrams to show the project stages with charts of benefits and costs, a written report describing the main features of the project, an opportunity to discuss the project"
e2b67149,3f289672,a written report describing the main features of the project
feff967e,3f289672,"diagrams to show the project stages with charts of benefits and costs, a written report describing the main features of the project, an opportunity to discuss the project, examples where the project has been used successfully"
b6b100aa,3f289672,"diagrams to show the project stages with charts of benefits and costs, a written report describing the main features of the project, an opportunity to discuss the project, examples where the project has been used successfully"
fbbb7ddc,3f289672,diagrams to show the project stages with charts of benefits and costs; a written report describing the main features of the project; an opportunity to discuss the project; examples where the project has been used successfully
2f82faa7,3f289672,a written report describing the main features of the project
8cff71af,3f289672,diagrams to show the project stages with charts of benefits and costs; a written report describing the main features of the project
1dade73e,3f289672,diagrams to show the project stages with charts of benefits and costs; a written report describing the main features of the project; examples where the project has been used successfully
bbedf160,3f289672,diagrams to show the project stages with charts of benefits and costs; a written report describing the main features of the project; examples where the project has been used successfully
dcac1c19,3f289672,diagrams to show the project stages with charts of benefits and costs
510ad75d,3f289672,an opportunity to discuss the project; examples where the project has been used successfully
d6e41cbc,3f289672,diagrams to show the project stages with charts of benefits and costs; a written report describing the main features of the project; an opportunity to discuss the project; examples where the project has been used successfully
36e7d7bd,3f289672,diagrams to show the project stages with charts of benefits and costs; a written report describing the main features of the project; examples where the project has been used successfully
fe3b0cdf,3f289672,a written report describing the main features of the project; examples where the project has been used successfully
41ec9ca1,3f289672,diagrams to show the project stages with charts of benefits and costs; a written report describing the main features of the project; examples where the project has been used successfully
b5ad97f9,3f289672,diagrams to show the project stages with charts of benefits and costs; a written report describing the main features of the project; an opportunity to discuss the project; examples where the project has been used successfully
4f5efc79,3f289672,diagrams to show the project stages with charts of benefits and costs
ab1d9e26,3f289672,diagrams to show the project stages with charts of benefits and costs
48ff37ec,3f289672,"a written report describing the main features of the project, examples where the project has been used successfully"
47ccfe97,3f289672,"diagrams to show the project stages with charts of benefits and costs, an opportunity to discuss the project"
f45c3baf,3f289672,examples where the project has been used successfully
fa93c72d,3f289672,"diagrams to show the project stages with charts of benefits and costs, examples where the project has been used successfully"
4f1ed8ef,3f289672,"diagrams to show the project stages with charts of benefits and costs, a written report describing the main features of the project, examples where the project has been used successfully"
5bebccde,3f289672,"diagrams to show the project stages with charts of benefits and costs, examples where the project has been used successfully"
c5d7fbcf,3f289672,diagrams to show the project stages with charts of benefits and costs
5ddbee1d,3f289672,"diagrams to show the project stages with charts of benefits and costs, examples where the project has been used successfully"
9b52d2a2,3f289672,"diagrams to show the project stages with charts of benefits and costs, examples where the project has been used successfully"
bb9cf771,3f289672,diagrams to show the project stages with charts of benefits and costs
b7c6bb38,3f289672,"diagrams to show the project stages with charts of benefits and costs, an opportunity to discuss the project, examples where the project has been used successfully"
2ccb7075,3f289672,"diagrams to show the project stages with charts of benefits and costs, an opportunity to discuss the project, examples where the project has been used successfully"
dc323b52,3f289672,a written report describing the main features of the project
79ed56ea,3f289672,"diagrams to show the project stages with charts of benefits and costs, a written report describing the main features of the project, examples where the project has been used successfully"
de0c4f72,3f289672,"a written report describing the main features of the project, examples where the project has been used successfully"
ad24ed52,3f289672,diagrams to show the project stages with charts of benefits and costs
4aa55713,3f289672,"a written report describing the main features of the project, an opportunity to discuss the project"
2ad2d1b3,3f289672,"diagrams to show the project stages with charts of benefits and costs, examples where the project has been used successfully"
f3cd7ac7,3f289672,"diagrams to show the project stages with charts of benefits and costs, a written report describing the main features of the project"
e1eac1a6,3f289672,diagrams to show the project stages with charts of benefits and costs
c4bd9c8e,3f289672,"an opportunity to discuss the project, examples where the project has been used successfully"
fecb7672,3f289672,a written report describing the main features of the project
6f89d67f,3f289672,"diagrams to show the project stages with charts of benefits and costs, a written report describing the main features of the project, an opportunity to discuss the project"
ecdb8404,3f289672,diagrams to show the project stages with charts of benefits and costs
bfdcaba4,e1b05bab,"ask questions and talk about the camera and its features, use diagrams showing the camera and what each part does"
e9fba5a7,e1b05bab,use examples of good and poor photos showing how to improve them
98cc0fdb,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
23fdcb4a,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
c79fc1b9,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
2230aad8,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
0ab6e7b9,e1b05bab,"ask questions and talk about the camera and its features, use the written instructions about what to do, use diagrams showing the camera and what each part does, use examples of good and poor photos showing how to improve them"
bafddefb,e1b05bab,"ask questions and talk about the camera and its features, use the written instructions about what to do"
efe8f68a,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
e4e62737,e1b05bab,ask questions and talk about the camera and its features
e2b67149,e1b05bab,ask questions and talk about the camera and its features
feff967e,e1b05bab,"ask questions and talk about the camera and its features, use the written instructions about what to do, use diagrams showing the camera and what each part does, use examples of good and poor photos showing how to improve them"
b6b100aa,e1b05bab,"ask questions and talk about the camera and its features, use the written instructions about what to do, use diagrams showing the camera and what each part does, use examples of good and poor photos showing how to improve them"
fbbb7ddc,e1b05bab,ask questions and talk about the camera and its features; use examples of good and poor photos showing how to improve them
2f82faa7,e1b05bab,ask questions and talk about the camera and its features; use examples of good and poor photos showing how to improve them
8cff71af,e1b05bab,ask questions and talk about the camera and its features; use the written instructions about what to do
1dade73e,e1b05bab,ask questions and talk about the camera and its features; use the written instructions about what to do; use examples of good and poor photos showing how to improve them
bbedf160,e1b05bab,use the written instructions about what to do; use diagrams showing the camera and what each part does
dcac1c19,e1b05bab,ask questions and talk about the camera and its features
510ad75d,e1b05bab,ask questions and talk about the camera and its features; use examples of good and poor photos showing how to improve them
d6e41cbc,e1b05bab,ask questions and talk about the camera and its features; use examples of good and poor photos showing how to improve them
36e7d7bd,e1b05bab,ask questions and talk about the camera and its features; use examples of good and poor photos showing how to improve them
fe3b0cdf,e1b05bab,ask questions and talk about the camera and its features; use examples of good and poor photos showing how to improve them
41ec9ca1,e1b05bab,ask questions and talk about the camera and its features; use the written instructions about what to do; use examples of good and poor photos showing how to improve them
b5ad97f9,e1b05bab,ask questions and talk about the camera and its features
4f5efc79,e1b05bab,use examples of good and poor photos showing how to improve them
ab1d9e26,e1b05bab,ask questions and talk about the camera and its features
48ff37ec,e1b05bab,"use diagrams showing the camera and what each part does, use examples of good and poor photos showing how to improve them"
47ccfe97,e1b05bab,use diagrams showing the camera and what each part does
f45c3baf,e1b05bab,use examples of good and poor photos showing how to improve them
fa93c72d,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
4f1ed8ef,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
5bebccde,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
c5d7fbcf,e1b05bab,ask questions and talk about the camera and its features
5ddbee1d,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
9b52d2a2,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
bb9cf771,e1b05bab,"use the written instructions about what to do, use diagrams showing the camera and what each part does"
b7c6bb38,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
2ccb7075,e1b05bab,"use diagrams showing the camera and what each part does, use examples of good and poor photos showing how to improve them"
dc323b52,e1b05bab,ask questions and talk about the camera and its features
79ed56ea,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
de0c4f72,e1b05bab,"use the written instructions about what to do, use examples of good and poor photos showing how to improve them"
ad24ed52,e1b05bab,"ask questions and talk about the camera and its features, use diagrams showing the camera and what each part does"
4aa55713,e1b05bab,"ask questions and talk about the camera and its features, use diagrams showing the camera and what each part does, use examples of good and poor photos showing how to improve them"
2ad2d1b3,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
f3cd7ac7,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
e1eac1a6,e1b05bab,ask questions and talk about the camera and its features
c4bd9c8e,e1b05bab,"ask questions and talk about the camera and its features, use examples of good and poor photos showing how to improve them"
fecb7672,e1b05bab,ask questions and talk about the camera and its features
6f89d67f,e1b05bab,"ask questions and talk about the camera and its features, use diagrams showing the camera and what each part does, use examples of good and poor photos showing how to improve them"
ecdb8404,e1b05bab,use examples of good and poor photos showing how to improve them
